2021-11-20 12:25:56,487 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:25:59,394 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:25:59,397 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:25:59,398 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:06,390 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:06,392 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:06,393 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:07,121 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:07,125 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:07,125 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:09,862 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:09,875 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:09,875 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:12,228 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:12,230 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:12,231 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:14,012 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:14,018 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:14,018 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:16,788 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:16,792 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:16,792 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:18,677 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:18,679 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:18,680 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:19,646 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:19,648 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:19,649 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:21,696 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:21,715 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:21,716 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:30:30,241 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:30:36,147 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:30:36,147 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:31:36,727 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:31:38,173 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:35:46,477 INFO    MainThread:3132 [wandb_run.py:finish():1347] finishing run teccr/VDoomLearning/1ny0wwcp
2021-11-20 12:35:46,863 INFO    MainThread:3132 [jupyter.py:save_history():429] not saving jupyter history
2021-11-20 12:35:46,863 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:35:46,863 INFO    MainThread:3132 [wandb_init.py:_jupyter_teardown():289] cleaning up jupyter logic
2021-11-20 12:35:46,864 INFO    MainThread:3132 [wandb_run.py:_atexit_cleanup():1663] got exitcode: 0
2021-11-20 12:35:46,867 INFO    MainThread:3132 [wandb_run.py:_restore():1635] restore
2021-11-20 12:35:47,218 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 863
}

2021-11-20 12:35:47,618 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 863
}

2021-11-20 12:35:47,867 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 863
}

2021-11-20 12:35:47,983 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,096 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,202 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,310 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,420 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,531 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 863
  total_bytes: 16833
}

2021-11-20 12:35:48,641 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 1107
  total_bytes: 16833
}

2021-11-20 12:35:48,749 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 4503
  total_bytes: 16833
}

2021-11-20 12:35:48,859 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 4503
  total_bytes: 16833
}

2021-11-20 12:35:48,969 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:49,087 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:49,205 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:49,314 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 16833
  total_bytes: 16833
}

2021-11-20 12:35:49,425 INFO    MainThread:3132 [wandb_run.py:_wait_for_finish():1793] got exit ret: file_counts {
